age,job_level,tenure_years,salary_usd,salary_vs_market_pct,rto_mandate,days_in_office_required,commute_minutes,prefers_remote,flexibility_importance,ai_tools_adoption,weekly_hours,after_hours_work,burnout_score,manager_relationship_score,manager_1on1_per_month,engagement_score,promotions_last_2y,career_growth_score,recent_layoff_round,team_size,attrition,gender_Male,gender_Other,department_Data,department_Engineering,department_Finance,department_HR,department_Marketing,department_Operations,department_Product,department_Sales,work_arrangement_onsite,work_arrangement_remote
32,0,3.7,57000,-0.3,0,0,13,0,2,2,36,1,7.2,3,1,82,0,1,0,10,0,True,False,False,False,False,False,False,True,False,False,False,True
36,2,9.1,132000,-3.8,0,0,80,1,2,2,46,0,6.5,5,2,58,2,3,1,11,0,False,False,True,False,False,False,False,False,False,False,False,True
44,3,5.8,147000,-4.2,0,4,58,1,3,1,60,0,7.1,2,0,66,0,1,1,9,1,False,False,False,False,False,False,True,False,False,False,True,False
29,3,3.1,166000,3.2,1,4,6,1,5,2,45,0,5.2,1,2,74,0,1,1,17,0,False,False,False,False,False,False,False,False,False,False,False,False
35,3,8.7,173000,9.3,1,0,69,1,5,1,36,1,3.6,5,4,38,1,3,0,12,0,False,False,False,False,False,False,True,False,False,False,False,True
39,3,1.0,179000,4.0,0,5,87,1,1,1,43,0,2.0,3,4,53,0,4,1,4,0,True,False,False,True,False,False,False,False,False,False,True,False
20,4,1.6,165000,-13.7,0,3,28,0,1,2,47,0,2.5,1,0,66,1,5,0,14,0,True,False,False,False,False,False,False,False,True,False,False,False
40,3,2.1,142000,-0.4,1,5,68,1,1,2,44,1,7.8,2,2,69,2,4,0,14,1,True,False,False,True,False,False,False,False,False,False,True,False
40,4,1.6,199000,2.8,1,5,19,1,1,1,42,0,5.2,5,1,78,0,1,0,18,0,True,False,False,False,False,False,False,False,False,True,True,False
29,3,2.8,163000,2.4,0,4,8,1,2,2,49,0,3.5,4,2,84,1,1,0,22,0,True,False,False,False,False,False,False,False,False,False,True,False
36,0,4.8,54000,-5.0,0,2,17,0,4,2,53,0,3.3,4,2,62,1,1,0,12,0,True,False,False,False,False,False,False,False,True,False,False,False
32,0,3.2,66000,-2.3,0,0,52,1,5,2,38,0,5.7,5,2,89,0,3,0,3,0,True,False,False,False,False,False,False,False,False,True,False,True
49,1,3.1,82000,-3.2,0,3,41,1,3,1,33,0,2.5,1,2,44,1,5,0,4,0,False,False,False,False,False,False,False,False,True,False,False,False
27,0,6.3,53000,-25.1,0,2,74,0,1,1,46,1,6.3,3,1,61,1,3,1,20,1,True,False,False,False,False,False,False,False,False,False,False,False
31,0,3.4,58000,-0.3,1,5,7,1,4,2,44,0,2.7,1,4,53,0,1,1,11,1,False,False,False,False,False,False,False,False,False,True,True,False
31,1,2.2,82000,6.5,0,2,14,1,4,1,41,0,7.9,2,1,63,2,3,0,15,0,False,False,False,False,False,False,False,False,False,False,False,False
28,2,1.0,166000,8.5,1,5,26,0,3,3,38,0,4.6,1,0,60,0,3,1,20,0,True,False,False,False,False,True,False,False,False,False,True,False
25,5,3.7,263620,5.5,1,0,35,1,2,2,33,0,4.9,3,1,100,0,4,0,18,0,True,False,False,False,False,False,False,False,True,False,False,True
34,2,1.2,102000,-2.2,1,4,34,1,5,1,36,0,2.4,4,1,63,0,3,0,4,1,False,False,False,True,False,False,False,False,False,False,False,False
30,5,0.7,251000,3.3,1,3,24,1,5,2,34,1,4.0,4,0,67,0,4,0,3,0,True,False,False,False,True,False,False,False,False,False,False,False
42,2,3.6,116000,-9.2,0,3,58,1,5,2,58,0,7.1,5,0,60,0,2,0,9,0,True,False,False,False,False,False,False,True,False,False,False,False
37,1,3.7,85000,-4.8,1,0,53,0,1,3,55,0,7.2,1,1,37,0,3,0,13,0,True,False,False,False,False,False,False,True,False,False,False,True
42,1,4.7,97000,-10.6,0,0,5,1,4,0,30,0,3.3,2,4,76,0,1,0,13,1,False,False,False,False,False,False,False,False,True,False,False,True
29,2,0.6,143000,-6.6,0,3,56,1,2,1,54,0,4.0,5,1,74,0,1,1,10,0,True,False,False,False,False,False,True,False,False,False,False,False
32,2,0.5,147000,8.0,0,5,102,1,5,1,48,0,8.9,5,4,40,1,1,0,19,0,True,False,False,False,False,False,False,False,False,False,True,False
38,3,0.9,192000,8.6,0,0,15,1,4,1,41,0,4.7,5,0,74,1,2,0,15,0,False,True,False,True,False,False,False,False,False,False,False,True
31,0,0.3,69000,14.0,0,3,11,0,3,2,52,0,5.1,2,4,76,0,3,0,13,0,False,False,False,False,False,False,False,False,False,True,False,False
36,1,3.9,81000,-2.4,0,3,72,1,1,2,47,0,6.7,4,2,64,0,5,0,16,0,False,False,False,True,False,False,False,False,False,False,False,False
33,0,8.1,66000,12.0,1,5,45,0,2,2,38,0,5.1,3,2,61,1,1,0,22,0,False,False,False,False,True,False,False,False,False,False,False,False
38,4,1.3,147000,-7.9,0,3,25,1,2,3,43,0,6.0,3,1,39,1,1,1,18,0,False,True,False,False,True,False,False,False,False,False,False,False
39,0,0.9,70000,-11.8,0,2,27,0,5,1,38,0,2.7,5,2,67,0,3,0,14,0,False,False,True,False,False,False,False,False,False,False,False,False
31,4,3.3,209000,4.4,0,0,18,1,4,0,47,0,5.1,2,0,49,0,4,0,19,1,False,False,False,False,False,False,True,False,False,False,False,True
34,2,2.7,128000,-2.0,0,0,3,1,4,2,41,1,3.5,1,1,69,1,1,0,16,0,False,False,False,False,False,False,False,False,True,False,False,True
39,0,1.2,48000,-9.2,1,3,7,1,3,2,30,1,6.1,3,2,43,0,4,0,22,0,True,False,False,False,False,False,False,True,False,False,False,False
45,2,5.1,129000,15.9,0,5,31,0,2,0,40,1,6.0,5,4,64,1,5,1,7,0,True,False,False,True,False,False,False,False,False,False,True,False
45,0,3.1,54000,-6.3,1,4,13,0,2,2,38,1,4.0,4,2,67,0,2,0,20,0,True,False,False,False,False,True,False,False,False,False,False,False
28,2,1.9,124000,-22.4,1,5,9,1,1,2,35,0,2.3,1,2,54,2,5,0,9,0,True,False,False,False,False,False,False,True,False,False,False,False
32,3,6.3,150000,-11.2,0,0,48,0,5,3,40,0,3.9,2,0,57,0,2,0,11,0,False,False,False,True,False,False,False,False,False,False,False,True
41,2,2.3,122000,-10.4,1,4,53,1,4,1,52,1,7.3,5,2,93,0,1,0,13,1,True,False,False,True,False,False,False,False,False,False,False,False
51,3,4.0,142000,-4.3,1,4,9,0,5,2,48,0,5.2,3,1,56,0,2,1,11,0,False,False,False,False,False,False,False,False,False,True,False,False
47,0,4.1,58000,3.4,0,0,18,0,2,2,41,0,4.3,1,2,49,1,2,0,23,0,False,False,False,False,False,False,False,False,False,True,False,True
26,1,3.6,104000,0.4,1,5,3,1,2,2,32,1,5.1,2,1,54,1,2,0,8,0,False,False,False,False,False,False,False,True,False,False,True,False
23,2,3.0,148000,-19.5,1,5,34,1,4,1,44,0,6.9,3,0,61,2,5,0,21,0,True,False,False,False,False,False,False,False,False,False,True,False
25,2,4.6,120000,-3.8,0,5,84,0,5,1,61,0,6.7,1,0,38,0,3,0,24,1,True,False,False,True,False,False,False,False,False,False,True,False
34,1,7.6,98000,-8.0,1,4,85,1,4,2,50,0,5.4,1,2,77,2,1,0,17,1,False,False,False,False,False,False,False,False,False,True,False,False
59,0,2.3,64000,-22.1,1,0,45,1,5,0,41,0,4.1,3,1,70,1,1,0,19,0,True,False,False,False,False,False,False,False,True,False,False,True
23,1,6.2,93000,-13.1,0,0,88,0,4,2,41,1,3.0,3,0,70,0,3,0,22,0,True,False,False,True,False,False,False,False,False,False,False,True
32,2,0.9,122000,-12.5,1,0,55,0,3,0,46,0,1.0,5,1,64,0,5,0,4,0,False,True,False,False,False,False,False,False,True,False,False,True
40,3,1.9,191000,-1.5,0,3,31,0,3,1,43,0,6.7,1,1,79,0,3,1,15,0,True,False,False,False,False,False,False,False,False,True,False,False
29,5,1.7,239000,5.9,0,5,47,1,1,2,40,0,7.2,4,0,61,0,1,0,8,0,True,False,False,True,False,False,False,False,False,False,True,False
22,2,3.7,124000,-10.5,0,2,3,1,1,1,45,0,2.1,2,1,43,0,4,0,22,0,True,False,False,False,False,False,False,False,True,False,False,False
32,2,3.1,137000,0.9,0,5,47,1,1,0,41,0,5.7,4,2,77,0,4,1,13,0,False,False,False,False,False,False,False,False,True,False,True,False
51,1,2.4,76000,-1.9,0,0,32,1,1,3,44,0,8.4,1,0,57,0,1,0,21,1,False,False,False,False,False,False,False,False,True,False,False,True
34,0,2.7,66000,-1.3,0,2,50,1,4,0,41,1,4.6,1,2,78,1,4,0,9,0,True,False,False,True,False,False,False,False,False,False,False,False
32,4,2.0,193000,-11.7,0,4,33,0,4,2,30,0,4.8,1,1,46,0,4,0,19,1,True,False,False,False,False,False,False,False,True,False,True,False
24,2,2.3,125000,13.9,0,5,9,1,5,0,44,1,5.4,1,2,20,1,3,0,19,1,False,False,False,False,False,False,False,False,True,False,True,False
37,0,4.0,63000,-2.6,1,5,35,1,5,0,44,0,5.9,3,2,76,2,5,1,15,0,True,False,False,False,False,False,False,False,True,False,False,False
51,1,7.2,101000,2.1,1,4,43,0,1,2,53,1,4.0,2,1,82,2,3,1,22,0,True,False,False,True,False,False,False,False,False,False,False,False
40,1,4.3,69000,-8.6,0,2,19,1,2,1,38,0,3.6,4,4,60,0,5,0,18,0,False,False,True,False,False,False,False,False,False,False,False,False
29,4,4.2,180000,-6.7,1,4,107,1,5,2,34,1,3.8,2,4,58,0,4,0,18,0,False,False,False,True,False,False,False,False,False,False,False,False
21,1,1.1,100000,0.9,1,5,103,1,3,1,51,0,2.8,3,1,71,1,4,1,4,1,True,False,False,True,False,False,False,False,False,False,True,False
28,0,7.6,56000,-4.0,0,2,9,1,1,2,41,0,3.4,1,1,44,0,4,0,4,0,False,False,False,False,False,False,False,False,False,True,False,False
42,1,10.1,81000,-4.7,0,4,81,0,1,1,39,0,3.6,5,4,83,1,4,0,8,0,True,False,False,False,False,False,False,False,False,True,True,False
32,1,7.7,85000,10.7,0,0,37,0,3,1,54,0,5.4,2,1,53,1,4,0,19,0,True,False,False,False,False,True,False,False,False,False,False,True
31,1,5.6,97000,5.2,0,4,24,1,1,1,52,0,3.2,2,1,53,1,4,1,23,0,True,False,False,False,False,False,False,False,True,False,True,False
28,2,1.8,142000,-3.5,0,2,8,0,5,1,46,0,6.6,2,4,87,1,4,0,3,0,False,False,False,False,False,False,False,False,False,True,False,False
44,1,0.8,92000,-4.6,0,3,13,1,4,2,44,0,3.1,5,0,49,0,2,0,20,0,False,False,False,False,False,False,False,False,True,False,False,False
29,2,8.6,128000,4.1,0,0,13,1,5,2,44,0,9.8,1,2,37,1,5,0,19,0,True,False,False,False,False,False,False,False,True,False,False,True
26,2,3.0,114000,11.6,0,3,15,0,3,0,43,0,4.7,2,1,78,0,3,1,18,0,True,False,False,False,True,False,False,False,False,False,False,False
39,0,2.2,51000,-8.9,1,4,45,0,4,3,37,0,1.8,2,4,50,0,2,0,10,0,True,False,False,False,False,True,False,False,False,False,False,False
42,2,2.8,120000,-1.0,0,2,61,1,2,0,50,0,3.8,3,4,73,0,4,0,13,0,False,False,False,False,False,False,False,True,False,False,False,False
30,1,0.6,97000,-15.7,1,5,58,0,4,1,52,0,5.1,3,1,46,0,4,0,14,0,False,False,True,False,False,False,False,False,False,False,True,False
38,1,0.6,94000,8.4,0,0,20,0,4,1,48,0,1.0,4,2,67,0,3,0,22,0,True,False,False,False,True,False,False,False,False,False,False,True
29,0,7.4,67000,3.1,0,0,62,1,2,1,46,1,2.8,4,1,86,2,2,0,19,0,True,False,False,False,False,False,False,False,False,True,False,True
21,1,2.0,77000,-7.9,1,4,14,1,5,2,45,0,3.6,1,0,65,0,1,0,10,1,False,False,False,False,False,False,False,False,False,True,False,False
53,1,1.1,86000,-12.2,0,2,8,1,2,0,30,1,8.3,4,1,74,1,3,0,6,0,True,False,True,False,False,False,False,False,False,False,False,False
26,3,8.9,133000,1.8,1,5,21,0,3,2,55,0,7.2,2,2,67,0,2,0,9,1,True,False,False,False,False,False,False,True,False,False,True,False
45,0,6.2,49000,1.8,1,4,23,0,5,3,45,0,3.4,1,1,47,1,2,1,23,1,False,False,True,False,False,False,False,False,False,False,False,False
41,2,4.7,109000,7.5,0,2,24,1,5,2,39,0,2.3,1,2,53,0,4,0,9,0,True,False,False,False,False,True,False,False,False,False,False,False
29,2,7.5,152000,-6.6,1,5,43,0,5,0,57,1,3.2,5,1,61,0,5,1,14,0,False,False,False,True,False,False,False,False,False,False,False,False
39,1,1.1,94000,-2.0,0,3,64,1,5,2,44,0,3.0,3,1,66,0,2,0,11,0,True,False,False,False,False,True,False,False,False,False,False,False
37,0,8.8,60000,-1.9,0,3,18,1,4,1,40,0,5.8,5,0,80,2,5,1,18,0,True,False,False,False,False,False,False,False,False,False,False,False
43,1,1.4,87000,-1.1,1,3,34,1,3,2,40,1,9.0,1,2,49,0,3,0,8,1,True,False,False,False,False,False,False,False,False,False,False,False
35,2,1.2,118000,22.0,0,0,30,1,2,0,33,0,3.1,2,1,61,1,2,0,18,0,True,False,False,True,False,False,False,False,False,False,False,True
35,1,3.9,62000,7.6,1,4,32,1,1,1,44,0,2.0,4,2,76,0,4,0,8,0,True,False,False,False,False,False,False,True,False,False,False,False
41,0,4.7,72000,-3.6,1,3,34,1,2,1,46,0,5.4,1,0,84,2,3,0,11,1,True,False,False,False,False,True,False,False,False,False,False,False
30,1,2.6,99000,-4.1,1,5,21,0,3,2,38,0,3.6,3,4,76,0,1,1,18,1,True,False,True,False,False,False,False,False,False,False,True,False
36,1,4.7,98000,-5.6,0,2,24,0,1,0,44,0,3.1,5,1,100,1,2,0,14,0,False,False,False,False,False,False,False,False,False,True,False,False
45,3,0.3,162000,-12.1,1,4,8,0,5,1,53,0,1.7,2,1,44,0,2,0,6,1,False,False,False,False,False,False,True,False,False,False,False,False
28,1,0.3,70000,-3.1,0,4,48,0,2,1,52,0,5.7,2,0,72,1,2,0,20,0,True,False,False,True,False,False,False,False,False,False,True,False
32,1,2.7,100000,15.1,0,2,17,1,4,3,42,0,8.5,1,1,56,0,5,0,16,1,False,False,False,True,False,False,False,False,False,False,False,False
33,2,1.7,120000,18.3,0,0,10,1,1,2,41,1,4.7,1,0,33,0,2,0,9,0,False,False,False,True,False,False,False,False,False,False,False,True
28,4,3.3,170000,17.3,1,3,19,1,2,1,50,0,5.4,3,2,71,1,5,0,24,0,True,False,False,False,False,False,False,False,True,False,False,False
28,1,0.7,92000,-2.7,0,5,3,1,4,0,52,0,4.7,5,4,45,2,2,0,9,0,True,False,False,False,False,False,True,False,False,False,True,False
44,5,2.7,215000,-5.6,1,3,26,1,3,3,31,0,2.4,5,1,86,0,4,0,3,0,False,False,False,False,False,True,False,False,False,False,False,False
25,1,6.4,101000,4.0,0,3,15,0,1,3,37,0,4.4,4,1,79,0,2,1,12,0,True,False,False,False,False,False,False,False,False,True,False,False
21,1,2.3,91000,-8.6,1,4,47,1,4,1,43,0,4.5,5,1,60,1,2,0,3,0,True,False,False,False,False,False,True,False,False,False,False,False
34,2,4.4,103000,13.4,0,4,37,1,1,2,40,0,3.1,2,1,78,0,2,0,7,0,True,False,False,False,False,False,False,False,False,False,True,False
32,1,1.5,100000,1.0,1,0,73,1,3,1,56,0,6.0,4,0,88,2,5,0,9,0,True,False,False,True,False,False,False,False,False,False,False,True
26,5,0.6,220000,0.6,1,5,31,1,1,2,44,1,3.1,2,0,43,2,2,0,9,1,False,False,False,False,True,False,False,False,False,False,True,False
33,2,2.1,121000,5.5,0,5,66,1,1,2,47,1,2.8,4,1,55,1,2,0,16,0,False,False,False,False,False,False,True,False,False,False,True,False
40,2,0.5,147000,-8.5,0,3,70,0,1,0,34,1,4.9,2,4,62,0,5,1,10,0,False,False,False,False,False,False,False,True,False,False,False,False
37,3,5.6,174000,-7.3,0,0,61,1,5,1,41,0,5.4,2,2,70,0,2,1,7,0,True,False,False,False,False,False,False,False,False,False,False,True
30,2,2.9,118000,20.3,1,4,23,1,2,1,45,0,5.9,2,0,79,0,5,0,9,0,True,False,False,False,True,False,False,False,False,False,False,False
38,1,3.2,103000,4.6,0,5,35,0,5,3,46,1,6.7,5,1,80,0,5,1,10,0,False,False,False,False,False,False,False,False,True,False,True,False
31,2,0.9,110000,11.2,0,3,14,0,4,0,42,0,7.4,3,1,46,1,3,0,21,0,False,False,False,True,False,False,False,False,False,False,False,False
43,1,2.8,82000,10.4,0,2,40,0,5,3,42,0,4.1,5,4,64,1,3,1,8,0,True,False,False,False,False,False,False,True,False,False,False,False
38,3,5.9,117000,0.1,1,0,62,1,2,1,34,0,3.8,3,0,74,2,2,0,10,0,False,False,False,False,False,False,False,False,False,False,False,True
20,1,3.6,94000,-9.2,0,3,22,0,5,0,39,0,4.1,4,2,48,1,5,0,3,0,True,False,False,False,False,False,True,False,False,False,False,False
33,1,1.0,71000,3.9,0,0,33,1,3,1,36,1,4.8,4,1,78,0,5,1,13,0,False,False,False,False,False,False,False,False,False,True,False,True
32,3,3.9,129000,-25.6,0,5,25,0,4,1,50,0,4.8,3,1,92,0,4,1,18,0,True,False,False,True,False,False,False,False,False,False,True,False
31,1,2.4,80000,0.4,0,5,26,1,5,1,51,0,6.9,5,2,71,0,3,0,6,1,True,False,False,False,False,False,False,False,False,False,True,False
42,0,2.3,70000,10.5,1,0,3,1,5,2,44,0,2.4,2,2,88,0,2,0,19,0,True,False,False,False,False,False,False,False,False,True,False,True
37,2,1.5,118000,-8.1,0,0,39,1,2,0,46,0,6.7,1,4,58,2,2,0,14,0,True,False,False,False,False,False,False,False,False,False,False,True
42,3,2.7,148000,-9.8,0,3,9,0,4,2,42,0,3.0,2,1,54,1,2,0,18,0,True,False,False,False,False,False,False,True,False,False,False,False
39,2,1.7,116000,-8.7,1,4,10,1,2,2,33,1,5.6,2,4,86,0,4,0,13,0,True,False,False,False,False,True,False,False,False,False,False,False
33,1,0.5,94000,12.6,0,4,64,0,4,3,36,0,4.9,3,2,76,0,4,0,7,0,True,False,True,False,False,False,False,False,False,False,True,False
41,0,2.7,57000,-14.3,0,3,15,1,1,2,32,1,1.6,4,2,62,0,2,0,14,0,True,False,False,False,False,True,False,False,False,False,False,False
34,0,9.0,53000,-12.8,0,4,23,1,3,1,40,0,4.4,1,2,39,1,1,1,19,0,False,False,False,True,False,False,False,False,False,False,True,False
38,1,2.1,94000,-10.2,0,4,16,1,3,0,49,1,4.1,5,2,100,0,5,0,7,0,True,False,False,False,False,False,False,False,False,True,True,False
35,2,3.3,121000,10.5,1,5,34,0,2,0,50,1,7.4,5,4,70,0,1,0,5,0,True,False,False,False,False,False,False,False,False,True,False,False
35,2,0.9,127000,11.4,0,5,18,0,2,0,40,0,2.7,5,1,85,1,4,0,24,0,True,False,False,False,False,False,False,True,False,False,True,False
25,1,2.5,60000,4.9,1,0,101,0,1,1,37,0,7.0,1,1,68,1,4,0,11,0,False,False,False,False,False,True,False,False,False,False,False,True
56,3,1.7,159000,-4.9,0,3,59,0,4,1,51,1,6.1,2,2,82,0,3,0,17,1,False,False,False,True,False,False,False,False,False,False,False,False
20,4,1.4,202000,-17.1,0,3,22,1,1,2,54,1,7.5,1,4,27,2,5,0,4,1,True,False,True,False,False,False,False,False,False,False,False,False
28,2,3.6,114000,13.0,1,4,22,1,4,0,51,0,7.1,2,0,55,0,5,0,8,0,True,False,False,True,False,False,False,False,False,False,False,False
47,4,4.2,196000,-2.9,1,5,4,1,3,2,49,0,6.5,5,2,71,2,2,0,23,0,False,False,True,False,False,False,False,False,False,False,True,False
42,2,1.9,118000,10.6,0,2,27,0,3,1,43,1,6.5,1,1,37,0,5,1,16,0,True,False,False,False,False,False,False,True,False,False,False,False
40,1,1.7,73000,-7.2,0,0,6,0,4,3,58,0,5.9,4,4,85,0,4,0,23,0,False,False,False,False,False,False,False,True,False,False,False,True
34,1,1.5,100000,-6.3,1,5,63,0,5,2,48,0,3.7,2,2,33,0,5,0,24,1,False,False,False,False,False,False,False,False,False,False,True,False
38,4,3.2,175000,1.4,1,0,60,0,5,1,38,0,7.5,5,1,74,1,3,1,11,1,False,False,False,False,False,False,False,False,False,True,False,True
35,0,3.1,57000,-6.9,1,0,16,0,5,2,55,0,5.9,2,2,49,1,3,1,12,0,True,False,False,False,False,True,False,False,False,False,False,True
53,0,1.3,62000,4.3,1,0,16,0,5,0,57,0,7.1,3,2,65,0,3,0,17,0,True,False,False,True,False,False,False,False,False,False,False,True
36,2,3.9,113000,-10.4,0,2,16,1,4,2,51,0,6.2,5,2,77,0,5,0,12,0,True,False,False,False,False,False,False,False,True,False,False,False
42,2,8.8,147000,3.3,0,0,10,0,4,3,31,0,4.0,2,0,75,0,2,0,24,0,True,False,False,False,False,False,False,False,False,True,False,True
39,1,0.5,101000,12.7,0,4,12,0,1,1,46,0,5.8,3,0,61,1,3,0,16,0,True,False,False,False,False,False,False,True,False,False,True,False
21,2,2.4,115000,-5.8,1,5,42,1,1,1,51,0,2.9,1,2,81,0,4,0,6,0,True,False,True,False,False,False,False,False,False,False,True,False
49,0,6.8,67000,17.1,0,0,49,1,1,2,39,0,4.9,5,0,65,0,3,0,13,0,True,False,False,False,False,False,False,False,False,False,False,True
30,0,1.3,75000,-5.6,0,3,33,0,2,1,39,1,4.8,2,2,68,1,3,0,18,1,False,False,False,False,False,False,False,False,False,True,False,False
28,1,3.6,103000,-6.5,1,4,96,1,3,1,41,1,7.1,1,1,54,0,1,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False
22,2,0.7,155000,-15.7,0,3,27,1,1,2,41,0,4.1,5,2,83,0,4,1,9,0,True,False,False,False,False,False,False,False,True,False,False,False
42,2,11.4,147000,-14.9,0,2,36,1,1,1,51,0,2.9,3,0,76,0,4,0,13,0,True,False,False,False,False,False,False,True,False,False,False,False
20,0,3.1,52000,0.1,0,0,34,0,5,1,47,0,6.7,3,2,51,1,2,1,7,0,False,False,False,False,False,False,False,True,False,False,False,True
40,2,0.9,147000,7.2,0,5,65,0,1,2,61,0,7.4,5,0,98,0,2,1,10,1,False,False,False,False,False,False,False,True,False,False,True,False
49,1,4.0,62000,-1.9,1,5,8,0,1,1,43,0,1.6,3,2,61,1,3,1,4,0,True,False,False,True,False,False,False,False,False,False,True,False
42,1,5.1,100000,-18.6,0,4,34,0,3,0,51,1,6.6,4,0,89,0,3,0,4,0,False,False,False,False,False,False,True,False,False,False,True,False
34,1,2.8,52000,-11.5,1,5,46,0,3,3,43,1,6.3,5,1,47,0,4,0,3,1,False,False,False,True,False,False,False,False,False,False,True,False
48,2,5.6,143000,6.6,1,5,34,0,4,1,30,0,5.2,3,1,100,0,3,1,16,0,True,False,False,False,False,False,False,False,True,False,False,False
26,1,1.8,77000,-1.9,0,2,36,1,5,0,44,0,4.4,4,1,93,1,4,0,10,0,False,False,False,False,False,False,False,False,False,True,False,False
56,2,1.0,130000,-12.5,0,0,99,0,3,3,40,0,3.7,1,1,47,1,4,0,4,1,False,False,False,True,False,False,False,False,False,False,False,True
30,1,1.7,88000,-9.5,0,4,18,1,1,1,40,0,7.4,3,0,57,1,3,0,6,1,True,False,False,False,False,False,False,False,True,False,True,False
38,4,6.4,198000,8.9,1,0,38,1,3,0,40,0,3.9,2,0,53,0,1,1,11,0,False,False,False,False,False,False,False,True,False,False,False,True
30,3,4.1,182000,-1.5,0,2,46,0,5,1,43,0,3.4,4,4,94,0,4,0,11,0,True,False,False,False,False,False,True,False,False,False,False,False
40,3,3.1,174000,0.0,0,3,30,1,4,0,35,0,1.6,5,0,87,0,2,0,9,0,True,False,False,False,False,False,False,True,False,False,False,False
36,4,7.3,191000,3.3,1,0,74,1,5,0,30,0,2.1,2,0,60,1,1,1,18,0,True,False,False,False,False,False,False,True,False,False,False,True
25,0,4.4,52000,-4.9,0,4,86,1,5,2,55,0,7.2,5,2,65,1,4,0,5,0,False,False,True,False,False,False,False,False,False,False,True,False
25,2,0.7,153000,2.6,1,0,41,1,4,1,38,0,3.2,1,0,71,2,5,0,4,0,True,False,False,False,False,False,False,False,False,True,False,True
38,1,3.1,73000,-0.4,1,4,35,1,1,0,44,0,6.2,4,2,70,0,4,0,23,0,True,False,False,False,True,False,False,False,False,False,False,False
50,5,4.2,238000,-4.2,1,3,18,1,2,1,56,1,7.9,3,1,61,0,3,0,11,1,False,False,False,False,False,False,True,False,False,False,False,False
43,1,1.6,105000,-10.5,1,5,68,0,3,2,36,0,4.1,4,1,91,1,1,0,3,1,True,False,False,False,False,False,False,True,False,False,True,False
34,3,2.3,139000,-3.7,1,5,33,0,2,2,44,1,6.6,2,2,29,1,4,0,23,1,True,False,False,False,False,False,False,False,False,True,False,False
25,2,4.6,128000,16.5,1,3,42,0,2,1,44,0,4.7,5,1,99,2,5,1,18,0,False,False,False,False,False,False,False,False,False,False,False,False
20,1,0.3,102000,3.1,1,5,32,1,1,3,49,1,4.8,4,0,87,0,5,0,18,0,True,False,False,False,False,False,False,True,False,False,True,False
35,1,5.8,103000,-0.7,0,0,25,0,3,3,36,0,4.6,1,0,56,0,1,0,17,0,False,False,False,False,False,False,False,False,False,True,False,True
